index,message
13069,do anything bots!!!
16776,where?
9663,that was good
11113,yep
27902,ثمز دخخذ
1775,sheridan goes puff
12839,well that was fun
34521,YOU *** ***
52512,Im Spotted at E7!
4310,I did invite u to platoon first :/
2138,Засвет в квадрате A0!!!
11144,gg
18719,there we go
11746,топиться негде
37760,play
24365,win !!!
38627,its good. u
49211,fuuuking M103 standing in middle of hill and u dont spot him
41824,GG
22500,just rush the forest in the forest
44170,СПАСИБОООО
9042,tier 5 much better than t10
48880,what great map awqareness
40459,ye it‘s a strv
51196,gg
27735,5 of yall back there and you cant hit 2 sitting ducks
43403,máš nějakej problem šašku?
13035,be ready
5001,ARBAITE FRAI
5910,I've been spotted in D2!
36057,?
23126,ага)
35660,thx isu
41336,9 kills
11594,def?
43522,unluck
27962,zamknij morde jebany rski smieciu
31791,all good?
2532,SUGGON DEEZ NUTS
22410,что
40683,been on a losing streak and literally just need 1 win to get the conway
45264,that*
30852,shoted
2226,heavy ??
19717,with clib
35543,well
36859,cap
2527,and then find a suggon
4061,amx
30883,xdddddddddddd
32239,boy wants the money
5562,omg 277!!!!!!!!!!
31333,gj
28752,gj
51292,fucking rly noone kiled him
17602,very fast go go ogo go go ooo
36090,121b it is an attack move
43795,e25 what are you shoting??
42802,it was direct hit
25527,sm
21386,forget the hill push and hill was cleared
20544,go too doctor e5
38953,"die wünsche ich dir auch, dann hörst vielleicht auf mit arty"
11897,это победа
4692,Im Spotted at J2!
23811,gj manti
10755,fv tnx for suport
17211,vk another tard
46404,Im Spotted at G7!
41128,im a shitter
1211,Im Spotted at D7!
45901,lost game now
14245,HE\
21495,str gooo
12475,тт ск гора
54357,defend
44900,дуй на их базу
22815,go cap the base
41614,this team
35711,gg team
3672,3 ammo left
43295,brag them to your friends lol.
40573,i know XD
6425,vz!
28965,su101 and skorp G do sum thing besides shit
27029,m60 you awake?
16225,gg
48644,riggedf
39265,gl hf
35042,"sorry bro, noob team. one site open"
34360,idioten
11940,they are all in base
40413,gg
41228,Im Spotted at C1!
12496,нннаайс
3762,Dude really i can help you
49479,pixel
24328,skorp
18444,fku
6596,GO
46469,against bz176... great mm
1044,Im Spotted at G9!
26074,need fucl that cromwell
21400,i spot u guys shoot
40289,gg
39790,Im Spotted at E3!
5379,frist lol
45945,i take caliban hit
3830,fv?
25584,very good team
7057,gg
46673,arty go cap
38116,are you suggesting we push em?
36798,"2.4k de assistência , tá bão"
49549,popłacz sie najlepiej i idz do mamusie
2630,the side..
15704,bad plan
23838,AUR?
53374,afk
25166,wtf heavys?
31464,letsss go
2311,ty
1565,2
20103,next anormals
43564,ARTY SHOOT THE CONCEPT B1!!!
23113,thx
47280,gg
50401,"sorry, f internet"
5656,says noob
7185,zhx
14387,report cong and mutz
6029,gg
11530,kv 5 how much?
38078,u2
19458,im too slow sorry
48588,gg
24498,ive penned 6 shots
51942,раки
25429,LOLLLLLL 3 game 3 LOSE
47473,Im Spotted at F4! SOS!!!
7091,Polter_65 is afk?
24484,fucking loser
11838,Арта (Crusader 5.5-in. SP) отстрелялась! По мне :(
36449,all good now?
38194,gg
32584,gg
53432,gg
9797,0 spot
53622,base red
39703,cap
4652,ещё и доигрывать теперь
52024,у меня обзор почти на всю карту
14790,dont die
28867,xD
29710,retarded afk
51475,stop cp retard
19372,gg
19225,let hiv have 6 kills
31237,gj
39066,oüt of ammo
19795,Bisont stay safe
48909,np
53340,reported to wg imbeciil push my for enemy
29582,you have more armour and health
28189,GGG
21913,gl hf
52443,Goget him AMX
4066,how much
50096,121B not bad
15950,retard ebr
2120,both
16258,jaaa super oder?
52085,go there?
1476,need to wait for their lt
38484,e100 back
9009,GG
51820,"42_A_Psycho[ODIN] (CS-63), you're blocking my line of fire!"
35580,slid
1949,GG BOTS
38038,today‘s the day
48439,Засвет в квадрате E2!!!
20810,and l like it
29162,gg
25847,є 25 ссикло
33420,thx M48 you cock
19478,nice
1119,pou les?
39484,and no one pushed up
6943,nice
4584,thanks
13404,gl
39807,pls 3 mark dmg
16653,mediums didnt cover left flank
6342,we have 2.5 minutes
15161,b 7
30187,thx elc
26487,that guys is sniping the sit out of
11027,gg bots
19088,fu ;ú
7260,lorr
35938,go tvp
53870,you full hp
6519,hp pantwera?
44197,chad is screwed...
48729,lt
48685,vosusme ntrelm pûiet
17659,fucking VK 168
50198,LOL GJ
29972,one pls stay to defend base
43262,wtf?
36136,I‘ll kill him
49614,alt f4 obv
42840,Jeba mame vidio me
41338,gj
13222,t28 dont camp
35114,ops
2615,and thats how you do that
53153,last?
41760,:P
40209,wp ts
47056,gj bots
48021,43k games is noob?
50977,or what
40965,Not too long view range
12644,gg
17153,never stop
25062,noob team
19280,"hummel, can you aim o-ni ?"
5306,Im Spotted at B9!
24422,1 in cap
22377,lol
53827,you are not help
35437,UwU
9822,you are supposed to spot
13154,ok
44618,nice that also works
44604,goooéoo
51782,I've been spotted in K7!
39138,yep
50173,gg
18726,maruder cuck sucker
31180,what are u watching there
10957,all good?
3577,gg
32815,replay go to wg
37775,no jooo
49478,ofc
47571,ty arty
8049,full hp bots afk
15471,gj char
18778,REPORTING NO LONGER WORKS WHEN YOUR IQ IS BELOW TWENTY SO DON'T BOTHER. IT DOESN'T WORK FOR YOU DUMBFUCK CHIMPANZEES.
49390,no
49540,losser
27836,nice shot
19547,lol
18334,FUCK OFF
3811,normal*
1216,noted
52851,gg skorp u won us the game
4618,well uh
19526,yeah ill just hold on a is3 and a tiger 2 on my Own.. Eagle 7 and Su130pm wtg
45907,shoot arty
9376,gg wp
13786,nice
27557,he did move but was looking hill
16109,WT check
33986,fuck you arty in ass
26096,I‘ve been spotted in F2!
18920,xddd
41960,gg
17736,spoted
23333,loool
15157,need kill t-54
22478,can do salvos too
5125,amx in help city
53544,dont push
49406,so at 2:30 we go?
22488,i goofed
50925,gsor is skiriting the rocks
20131,rhm have 3k+
45666,what a retards
14281,finaly
9473,gg
48007,lets kill the strv first
41243,isu back up
48583,im working on it
39094,you got this
51227,wtf vk
45887,growing balls anytime soon?
46178,i think borr in cap
26306,help pls
29800,Stilm here for me
31793,"Swilter[_BNN_] (Черчилль III), не мешай стрелять! Уйди с линии огня по противнику!"
3033,noob
15942,thx wot
19533,eagle do u know where is the base?
4116,dont cap
51937,Im Spotted at A2!
19646,bot type
21111,same
20516,go buy some iq
11905,again fucking idiots
35170,R
43012,instead of pushing over
22252,arty pls t57
47886,Im Spotted at D9!
40553,sry
18814,there he is
17479,no dfont
47312,6K
40271,Arty focus the B1
49767,sumo... mov
2657,go take him out
24571,shit
16142,lol strv
5686,the t28 is back here
18999,2 TDs here in bush
37997,wait for 2:30 and after go cap
45316,ns
49728,"ELC, can you spot?"
20917,rush him quickly
4950,where is leo?
49457,ez
31148,ой ти даун тупий
35563,sry
24599,̈omfg
35752,Засвет в квадрате J8!!!
16009,idk
13459,gg
1247,gsor kurwa
52553,havent even remotely raged at all todayx
4266,where??
7364,5k
18936,unfassbar sieben Gefecht davon Sechs mal LOWTIER
19764,blitz krieg
20065,idiot
35172,RR
43724,"they carry, afk"
2298,nice
44019,is bs
5135,makuekin nalgon
8194,?
9841,gg
3942,2 KOZT ELLOVOK...
13778,1 gun :(
6724,kill WT
47299,fv4005 &amp; a Mause remain undetected??? wtf???
13863,gj
32983,vk 30 you useless idiot wtf are u doing !
23874,spot pls
18468,Im Spotted at K7!
22935,start
15179,MONKEY
38987,pepesad
18259,XD
33575,fu kunze
45540,easy 8 has the best armour in the match though
36934,thx
18580,мусор
3579,SOMUA NICE ROCK YEAH
22129,if u get upset he gets satisifcation
29725,arty
53375,engine damaged
51264,"I like it, got my first mark on it"
41154,cobra on rld
40230,thx
20925,bruh
18737,6 plz
27766,1600 is my overall
28264,shut up
27269,glhf!
7041,let push city
38087,next lost
42260,report ebr
33619,лайно косе
15751,gg
7369,Im Spotted at K2!
16457,один хомяк и арта что то сделали
10851,wtf team
40564,vk reproted
5341,great job wz
26338,hes on reload
13102,no look at the noob playing
41254,pog
16683,WTF
43265,game is all fraqed up..
5737,kill me
15793,nothing ever happens anyways
9809,сомчика добей
34515,that Braindead is not able to think
41333,heavy for nothing
53717,gl fine people
43542,tort you have full hp and just camp
22795,damn im not playing my best tank at all tonight :(
4062,let me reposition
51215,"tedko1 (Obj. 277), you are blocking my target!"
5899,lol
39616,i haven't been passive enough ?
34618,Засвет в квадрате G2!!!
29673,arty is there
34187,moron
44738,Same position is not allowed?
12652,it's WWE
18062,ill try to reset just stay on
39559,gg
39556,Im Spotted at C4!
44336,T78???????
21493,1 mn go go go
2154,Well yea
19608,bruh
42238,:(
41986,257 pls go and delete this game u ape
28526,1700 dmg:((
9215,the idiiots camping hill
15638,arties take hits
19734,no
41470,hf hf
10505,u2
21379,bro let me kill that arty
24745,fv4005
6211,fuck arty
26888,??
26402,f idiots
11222,pls dont go attack
47752,"GoldenTiger02 (Vz. 55), you are blocking my target!"
32517,record
41102,cool team))
18323,denet char...noob
10209,Im Spotted at C2!
46661,GG GSOR
31510,Centaurion ... you noob !!!
8468,"i mnea, thats not true"
53700,team bitte
16303,oleeeeeeeeeeeeeeeeee
5106,FU
21705,gg
35404,I missed
32439,lol
11167,EVERYONE REPORT AMX M4 54 HE HAS WALL HACK
19639,kill ebr
41452,good
5752,fckn clicker
13121,you dont have to wait when we spot them
29767,why?
9661,gg
15860,fuck team
33181,gj t 29
47500,may ong than
43782,and T95 will think he won us the game
11146,пизд
24183,:D
28418,thx
26316,be carefully
45848,good player
3020,"E100 eyes open, make it easier?"
11065,cycle of life
3956,Im Spotted at A3!
9739,thx wg no amx 13 camper
13504,Lorr. 155 51 hit me
44833,ти мій кумір
13545,new record :P
37566,elc?
54562,report ebr
10632,maybe go and cap?
26111,FUCKING PING
48848,hi
45524,go
4912,imam poziv
13763,Im Spotted at G4!
36563,Засвет в квадрате C5!!!
38405,ebr spottt
10962,omg bourras45ue
47117,на гуслю ставь
14333,blind
12883,gg
29002,TIMER
4463,yeah sure lemme go proxy spot t100lt and get shot by 10 tanks
45685,so I kill the panther
33958,worst fucking team mates
26887,need?
42865,haha
43102,cap or loose
43430,too bad our meds don‘t understand how to flank
52646,yeah clear the fuckin corner
49087,MORONS HELP
37393,arty
4766,nice job scouts!
27015,gg
31758,gj
30058,kurwy
3291,Im Spotted at G3!
33801,idioti
36217,come to me
27577,Арта (Объект 261) отстрелялась! По мне :(
13590,ape t25e5
4261,they must come
42914,he fallin back
44643,so i can move on 1-2 line
3629,"52 LIS IS NEW TD,"
10224,?
17715,gg
23907,byebye fkn guys
35700,gg
8936,"shouldnt b lame meds, its matchmaking giving them E100's"
47633,nice
54320,Засвет в квадрате G1!!!
22766,camper
26505,стадо пидаров хули вы стоите
28461,ok
22225,i suo0y
1725,stupid coward cavallier
6194,yes
27392,тут тепер в чаті мішанина російської української та англійської мови
41643,arty
38205,ty
16955,sc
20019,stfu ape
32816,welcome ban
11277,kyts
10418,yh armour no good when every use gold haha all pen the once might is7
47302,we need to get the bc
22264,cap
5111,dementy
45913,****** max
34246,udesses on hilll castle
51302,f
46264,lol
27904,spot pls
41222,**** ... sorry
17621,useless 113
39260,I will go left with 85M
12878,Char Futur 4
36552,Засвет в квадрате A9!!!
14959,Засвет в квадрате G0!!!
40696,make a line
48118,марафон говна
7994,we were bone dry
23087,hajrá
26896,121 full hp
10402,too late meds
18879,арта за кусты
43340,world of scams
5617,"sigh, worst possible time to reload"
18175,all good?
45786,ebr you are a spotter not a td
9618,good day will come
46806,elc nice spot bot
44267,nice
49445,xdddddd
40814,push banana
34851,ty for block
5007,gg
50327,lololol
27791,***
6843,wait arti
48291,with video
20445,this is6 b is playing like a bot ffs
21866,hahah
19537,AE kill
52554,of course i mean FUCK THIS GAME
19651,MOVE IT BOTS
28246,Im Spotted at G1!
38057,really E 100??? Congrat !!
44139,lt u idiot ?
37546,he reloads for 60s
14431,aim bro
51329,shit
51924,arty
28886,ebr epic spot
24094,Enemy SPG Shayor_Snehs (AMX 13 105 AM mle. 50) just hit me and is now reloading for about 13.42s.
46114,spot the cap i can shoot
8810,oooh even worse.. arty bait
34107,fu nikita u are not good teamate
8977,no cap
38209,oh well
20233,2 пидараса
35384,i one shot
2331,"nah, report him"
42101,realy ???
47894,Im Spotted at E9!
11092,eng!
4275,"Une saloperie me vois, je suis spot Bordel E1!"
40483,#ERROR!
45168,11'
18514,team idiot
36628,Героям Слава
25985,звідки
11392,have to find a tank that can use good ammo that doesn't cost so much as this one does
32577,wrong way gsor
48566,dark go hom idiot
23864,277 is he
54073,andm our lights a potato
45202,about
45745,gg
43007,fucking shots went all bad
4665,gj t30
45339,воина
28106,all under 400hp
45696,REPORT TYPE 64
9010,gg
34364,bye bots
2604,worst map for this shit tank
52124,Im Spotted at E8!
30157,just go spot ts
43260,I HATE THAT ARTY
20176,gg
16656,MIII full hp
18236,Nulpen..zzzzz
47812,normal
47689,omg arty again
2069,COB CAN YOU SPOT THAT JAG
33308,my fault you suiceded?
49174,g
5853,imagine shots
5921,gg
25535,for the word kiss?
29879,u shouldnt really def with arti
23375,shit bro
18749,fast gsor
29295,heads up in the middle
41738,told u to back up
31225,faina lupta
39598,i mgiht be able to kill t77
42824,"bywa i tak, trudno"
51201,baaaaa...bagamias pula in mata....trage si tu odata...
48416,LEGEND OF A GAME
27870,watch out for arty
3620,omg
39255,goldspammers
5074,IS ig naz1 sh1t ;)xd
32488,74 rjyxtysq
3470,all report st b1 bot
51691,jebać was cwele ulańca za darmo brawo mami synki :/
20149,hello
20382,ples
12938,xd
18592,T28 HTC please all report
2980,IS move forward
53341,kpz go help
44759,it was nice knowing you guys
6033,i go cap
15518,fast
29754,both
25659,and you are pro player?
14028,Look our IS-7
4306,ty
35099,gg
43984,brother in arms :)
42149,where u go bro
34394,ltg go for artys
53931,let me pass pls
25395,gg
49336,Меня засветили в D4!
34712,kv 2
1193,ty
20369,gg
23876,spot
21395,closest we have is a bour
35837,just cover mid pls
8817,LEACHING ONLY GOT HIM INTO MY GAME&gt;&gt;
31480,in redline bush
39860,9k
1117,gg 152
38582,gj team
51494,you shouldve went and spotted the north for me instead of yoloing him
1865,t62 afk pls report
26029,nothing
7188,..
46243,halp caping
29327,because we pushed and opened the field for you coward pusssiiies
51259,:)
45885,i cannot see pat railway
33307,m103 complete useless debil bot shit
8170,reload barn
52382,gg
21586,Подержки ноль!
21962,you got him
33127,jedrek wtf ???
35602,great borat
53485,t30 with me
36764,good arty
33210,GJ T 29
21973,our arty is doing jackshit
30609,fucking bot report
47704,WTF
20199,so fckin bad
37813,Im Spotted at H3!
22861,tl-7 cap
10156,idiot hevy
31892,shot you mother ass dement t-29
54462,GJ
16151,gg
3991,top gun for pancsy
51261,so does you mom but we still love her
11962,thx\
7007,Useless UDES 16
33684,how stupid you are A
34314,tard team
13925,cool story broseph
13180,i go left
10649,Im Spotted at J4!
47114,стоит 28 хп в жопу сыпет
13719,"WP SMV 56, Jpz IV and ISU. Five chances to kill the E25"
22517,lol
35067,thx!
22684,gg
39104,"gotta think of smtn, time is running out"
22739,chi-to reported
47046,gg
40339,told you
49380,FV TD ?
1909,A****
27576,Middle!!!
27206,T44 is very brave when top tier
11393,T1 good job losing the game muppet
47001,:D
38689,what a bunch of base campers
28239,xd
45539,shoot if you hate the match - fucking
27253,ебать ты тварь тупая на лт
6607,pos
44215,rip
1049,yes
51442,"we don't need to be all to defend the base, return in valley"
43672,next lose gg bots wp
44091,]
49841,how could you die on that little shit mate
